,word1,word2,result,bert_cos
641,concrete,construction,37.0,0.6707853078842163
642,mill,windmill,37.0,0.7220410108566284
643,summer,winter,37.0,0.8338426947593689
644,plant,twigs,37.0,0.7194640636444092
645,breakfast,lunch,37.0,0.8886111378669739
646,concrete,floor,37.0,0.722692608833313
647,rain,sky,37.0,0.7116665840148926
648,food,frozen,37.0,0.6984562277793884
649,moss,plant,37.0,0.6540749669075012
650,flowers,spring,37.0,0.6848546862602234
651,birds,mallard,37.0,0.3262826204299927
652,graphic,illustrations,37.0,0.7117159962654114
653,eat,fruit,37.0,0.6622241735458374
654,ceiling,porch,37.0,0.8220735192298889
655,river,valley,37.0,0.6857239007949829
656,fog,mist,37.0,0.8425521850585938
657,dude,guy,37.0,0.7846304774284363
658,moon,sky,37.0,0.7503615617752075
659,bar,sushi,37.0,0.21775619685649872
660,beauty,scenery,37.0,0.6902976036071777
661,feathers,mallard,37.0,0.34506911039352417
662,furniture,patio,37.0,0.7224488854408264
663,light,shadow,37.0,0.8012508153915405
664,bay,harbour,37.0,0.744458019733429
665,washing,water,37.0,0.7770617008209229
666,flight,owl,37.0,0.598188579082489
667,paws,whiskers,37.0,0.29709097743034363
668,costumes,wig,37.0,0.6745193004608154
669,animals,giraffe,37.0,0.44667690992355347
670,autumn,foliage,37.0,0.74020916223526
671,animals,cattle,37.0,0.7992013692855835
672,building,skyscraper,37.0,0.7451202273368835
673,ice,skating,37.0,0.7250798940658569
674,meat,potatoes,37.0,0.8091439604759216
675,buds,twigs,37.0,0.7024549245834351
676,knitting,stitches,37.0,0.6772387623786926
677,hot,sunshine,37.0,0.7361358404159546
678,bed,room,37.0,0.7251706719398499
679,music,rock,37.0,0.6261847019195557
680,cooking,rice,37.0,0.7279128432273865
681,berry,cherry,37.0,0.7204012274742126
682,piano,played,37.0,0.481862336397171
683,flowers,lily,37.0,0.6375451683998108
684,cherry,strawberry,37.0,0.7387974858283997
685,clothes,skirt,37.0,0.7295840978622437
686,art,painting,37.0,0.8255460262298584
687,birds,gull,37.0,0.3506667912006378
688,spiral,staircase,37.0,0.7699220180511475
689,paws,pets,37.0,0.8044565320014954
690,feathers,nest,37.0,0.7555452585220337
691,feathers,owl,37.0,0.7614567279815674
692,blossom,cherry,37.0,0.7068870067596436
693,goats,sheep,37.0,0.7506915330886841
694,green,pink,37.0,0.7137874960899353
695,foliage,garden,37.0,0.751579761505127
696,dog,husky,37.0,0.6958889365196228
697,feathers,hummingbird,37.0,0.29955872893333435
698,sunshine,weather,37.0,0.677007794380188
699,snow,weather,37.0,0.7249478697776794
700,surfers,wave,37.0,0.3153564929962158
701,breakfast,dinner,37.0,0.9299211502075195
702,shoes,toes,37.0,0.7354740500450134
703,band,played,37.0,0.6126487851142883
704,coffee,mug,37.0,0.7884326577186584
705,brick,wall,37.0,0.6728101968765259
706,fishing,sailing,37.0,0.6574782133102417
707,grey,white,37.0,0.7643513083457947
708,orange,strawberry,37.0,0.831740140914917
709,color,purple,37.0,0.777140736579895
710,blossom,daisy,37.0,0.6747626662254333
711,hawk,owl,37.0,0.8116406202316284
712,exhibition,photography,37.0,0.5966659188270569
713,morning,night,37.0,0.7605710029602051
714,band,concert,37.0,0.715514600276947
715,dress,shirt,37.0,0.7700012922286987
716,river,waterfall,37.0,0.7223009467124939
717,ceramic,tiles,36.0,0.7343262434005737
718,cloud,droplets,36.0,0.7684316039085388
719,exhibition,sculpture,36.0,0.6407564878463745
720,oak,twigs,36.0,0.7434321045875549
721,movie,television,36.0,0.6664769053459167
722,butterfly,hummingbird,36.0,0.3634752929210663
723,daisy,grass,36.0,0.598305344581604
724,floor,marble,36.0,0.6824946403503418
725,canyon,river,36.0,0.694082498550415
726,decoration,interior,36.0,0.5425291061401367
727,flamingo,stork,36.0,0.46385061740875244
728,born,mother,36.0,0.7246310710906982
729,moon,sun,36.0,0.8254958987236023
730,musicians,sing,36.0,0.5423361659049988
731,green,red,36.0,0.7867803573608398
732,purple,white,36.0,0.8148314952850342
733,canine,pets,36.0,0.7995094656944275
734,morning,sleep,36.0,0.6905429363250732
735,weather,winter,36.0,0.6849882006645203
736,sky,sunny,36.0,0.7356193661689758
737,jacket,socks,36.0,0.7905257940292358
738,blue,red,36.0,0.8157771825790405
739,green,grey,36.0,0.676300585269928
740,lily,petals,36.0,0.6828277111053467
741,blue,purple,36.0,0.8758496046066284
742,goose,mallard,36.0,0.22427600622177124
743,hotel,restaurant,36.0,0.8490473628044128
744,downtown,urban,36.0,0.780921220779419
745,jean,skirt,36.0,0.715487003326416
746,guy,people,36.0,0.7882445454597473
747,birthday,happy,36.0,0.6602436900138855
748,chicken,soup,36.0,0.846481442451477
749,flying,wing,36.0,0.7262172102928162
750,door,room,36.0,0.7791919112205505
751,skyline,skyscraper,36.0,0.8928090333938599
752,cheetah,giraffe,36.0,0.5555967092514038
753,feline,pets,36.0,0.32590451836586
754,car,parking,36.0,0.6748948693275452
755,gull,mallard,36.0,0.3860378861427307
756,spring,winter,36.0,0.8372779488563538
757,daffodils,spring,36.0,0.29309073090553284
758,building,skyline,36.0,0.6389719843864441
759,salad,tomato,36.0,0.8108519315719604
760,book,written,36.0,0.5679441094398499
761,bucket,water,36.0,0.7749088406562805
762,lady,sexy,36.0,0.7271703481674194
763,ceiling,room,36.0,0.8204835057258606
764,puddle,rain,36.0,0.5403679013252258
765,costumes,outfit,36.0,0.6833865642547607
766,hill,scenery,36.0,0.5542593002319336
767,bacon,chicken,36.0,0.6295137405395508
768,dawn,night,36.0,0.6912107467651367
769,cocktail,restaurant,36.0,0.8019369840621948
770,daffodils,petals,36.0,0.32968002557754517
771,canyon,valley,36.0,0.8070304989814758
772,brick,house,36.0,0.6344424486160278
773,band,rock,36.0,0.7158265113830566
774,book,illustrations,36.0,0.5705054998397827
775,desk,sitting,36.0,0.6761838793754578
776,bright,sky,36.0,0.6886879205703735
777,autumn,sunny,36.0,0.7184256315231323
778,colour,yellow,36.0,0.7378833293914795
779,cold,weather,36.0,0.6693322658538818
780,blue,green,36.0,0.7135245203971863
781,glittering,sunlight,36.0,0.7753129005432129
782,dripping,water,36.0,0.8130784034729004
783,day,misty,36.0,0.6019653677940369
784,food,noodles,36.0,0.7754102349281311
785,goats,milk,36.0,0.548976719379425
786,pink,yellow,36.0,0.7969313859939575
787,floor,interior,36.0,0.626705527305603
788,black,purple,36.0,0.8401806354522705
789,door,window,36.0,0.7985658645629883
790,city,skyline,36.0,0.7105351686477661
791,born,living,35.0,0.7273611426353455
792,art,work,35.0,0.7013863325119019
793,pink,violet,35.0,0.681882917881012
794,bath,room,35.0,0.7498605251312256
795,dew,rain,35.0,0.5983483791351318
796,boys,girls,35.0,0.857624888420105
797,canyon,mountain,35.0,0.7617412209510803
798,white,yellow,35.0,0.8062146902084351
799,colour,shade,35.0,0.6787369847297668
800,banana,cherry,35.0,0.7117602825164795
801,mammals,rodents,35.0,0.8795230388641357
802,explosion,fire,35.0,0.7637566924095154
803,shore,swim,35.0,0.6700037121772766
804,cloud,misty,35.0,0.7608776092529297
805,sitting,stand,35.0,0.723572850227356
806,glittering,gold,35.0,0.6135485768318176
807,black,white,35.0,0.8608680963516235
808,light,neon,35.0,0.7993728518486023
809,machine,washing,35.0,0.6459459066390991
810,coffee,dinner,35.0,0.8060953617095947
811,feathers,flamingo,35.0,0.34556496143341064
812,downtown,sidewalk,35.0,0.8245980143547058
813,cooking,eat,35.0,0.7329258918762207
814,feline,paws,35.0,0.3363478481769562
815,crow,gull,35.0,0.3905433416366577
816,festival,music,35.0,0.6540531516075134
817,dirt,road,35.0,0.544507622718811
818,gull,pelican,35.0,0.4408093988895416
819,carrots,tomato,35.0,0.4498386085033417
820,blossom,tree,35.0,0.7426373958587646
821,restaurant,shop,35.0,0.8138233423233032
822,cherry,grapes,35.0,0.7336280345916748
823,automobile,racing,35.0,0.753681480884552
824,jazz,piano,35.0,0.7181097269058228
825,hawk,pelican,35.0,0.3571094572544098
826,baseball,played,35.0,0.5407294034957886
827,bloom,plant,35.0,0.6243458986282349
828,ceiling,wall,35.0,0.7791985273361206
829,beef,potatoes,35.0,0.8557289242744446
830,breakfast,restaurant,35.0,0.730538547039032
831,black,colour,35.0,0.7490273714065552
832,bright,glittering,35.0,0.8413930535316467
833,hummingbird,nest,35.0,0.29068082571029663
834,feline,whiskers,35.0,0.3593566417694092
835,beach,holiday,35.0,0.707098662853241
836,sailing,shore,35.0,0.515826940536499
837,design,graphic,35.0,0.8354429006576538
838,music,track,35.0,0.6585354804992676
839,air,cold,35.0,0.6898480653762817
840,dessert,eat,35.0,0.6969334483146667
841,chocolate,strawberry,35.0,0.8755862712860107
842,dinner,night,35.0,0.703027069568634
843,dusk,sunrise,35.0,0.8820540904998779
844,boat,sunk,35.0,0.6491831541061401
845,beef,cooking,35.0,0.6881681084632874
846,jacket,jean,35.0,0.7183888554573059
847,computer,lab,35.0,0.7376734018325806
848,downtown,skyline,35.0,0.7638635039329529
849,fun,game,35.0,0.6737563014030457
850,ivy,tree,35.0,0.5227927565574646
851,nest,wasp,35.0,0.7792310118675232
852,garden,pumpkin,35.0,0.6371573209762573
853,curled,haircut,35.0,0.22637146711349487
854,eat,meat,35.0,0.7956650853157043
855,outfit,skirt,35.0,0.8895869255065918
856,bacon,beef,35.0,0.5741545557975769
857,skyscraper,tower,35.0,0.9089714884757996
858,splash,washing,35.0,0.7775656580924988
859,daffodils,foliage,34.0,0.28927794098854065
860,garden,patio,34.0,0.7223832011222839
861,metro,subway,34.0,0.8914107084274292
862,beach,scenery,34.0,0.6812523603439331
863,photographer,wedding,34.0,0.6793373227119446
864,floor,room,34.0,0.7556828260421753
865,purple,yellow,34.0,0.8236888647079468
866,guitar,sing,34.0,0.46493130922317505
867,petals,yellow,34.0,0.687317967414856
868,beads,necklace,34.0,0.7802330255508423
869,black,brown,34.0,0.7613731026649475
870,dessert,strawberry,34.0,0.6953637003898621
871,beef,lamb,34.0,0.7762241959571838
872,bread,potatoes,34.0,0.8081632852554321
873,fishing,harbour,34.0,0.5783356428146362
874,pug,terrier,34.0,0.29118257761001587
875,evening,time,34.0,0.6702707409858704
876,office,table,34.0,0.6257139444351196
877,cat,licking,34.0,0.6455363035202026
878,building,interior,34.0,0.5847875475883484
879,crochet,stitches,34.0,0.30433669686317444
880,spring,sunshine,34.0,0.7070025205612183
881,concert,jazz,34.0,0.6149723529815674
882,cooking,soup,34.0,0.794883131980896
883,shade,sun,34.0,0.7560553550720215
884,tall,tower,34.0,0.7765032649040222
885,pepper,salad,34.0,0.7046895623207092
886,strawberry,tomato,34.0,0.8682708740234375
887,fruit,peel,34.0,0.659834623336792
888,scenery,skyline,34.0,0.640922486782074
889,green,yellow,34.0,0.794579803943634
890,brown,orange,34.0,0.7490901947021484
891,colour,orange,34.0,0.7469549775123596
892,harbour,ship,34.0,0.727493941783905
893,violet,yellow,34.0,0.6361074447631836
894,sports,swimming,34.0,0.7235740423202515
895,friends,happy,34.0,0.6999709010124207
896,blue,pink,34.0,0.8031132221221924
897,blossom,orange,34.0,0.8693453669548035
898,rail,station,34.0,0.673773467540741
899,potatoes,salad,34.0,0.7906290292739868
900,interior,wall,34.0,0.565507709980011
901,hawk,hummingbird,34.0,0.31776314973831177
902,cliff,coast,34.0,0.6163041591644287
903,feathers,wing,34.0,0.7306684255599976
904,brown,yellow,34.0,0.7016304731369019
905,raspberry,sweet,34.0,0.37119823694229126
906,concert,sing,34.0,0.6648166179656982
907,art,craft,34.0,0.7217324376106262
908,bloom,foliage,34.0,0.8141162395477295
909,chicken,rice,34.0,0.7341831922531128
910,cherry,orange,34.0,0.7255639433860779
911,blossom,fruit,34.0,0.7021698355674744
912,animals,wild,34.0,0.6340838670730591
913,line,railway,34.0,0.6281795501708984
914,roof,tiles,34.0,0.6918392777442932
915,concert,piano,34.0,0.5877702236175537
916,potatoes,rice,34.0,0.7681721448898315
917,cloud,sunshine,34.0,0.7733962535858154
918,marble,statue,34.0,0.8143974542617798
919,frozen,meat,34.0,0.7422729134559631
920,band,punk,34.0,0.6366848945617676
921,insects,reptiles,34.0,0.712161123752594
922,building,staircase,34.0,0.6604925394058228
923,bed,breakfast,34.0,0.7598976492881775
924,bloom,lily,34.0,0.742276132106781
925,blonde,girls,34.0,0.5490335822105408
926,jean,outfit,34.0,0.7507578134536743
927,bread,cooking,34.0,0.7775217294692993
928,flowers,violet,34.0,0.6190267205238342
929,peel,skin,34.0,0.7146011590957642
930,dessert,diner,34.0,0.7639099955558777
931,art,exhibition,34.0,0.6370680332183838
932,jacket,shirt,34.0,0.8244655728340149
933,brown,purple,34.0,0.7732394933700562
934,floor,patio,34.0,0.6880232691764832
935,downtown,highway,34.0,0.6844785809516907
936,purple,red,34.0,0.8606563806533813
937,dragonfly,frog,33.0,0.5023550987243652
938,mammals,monkeys,33.0,0.7840997576713562
939,mist,morning,33.0,0.6549105644226074
940,feathers,gull,33.0,0.3573574125766754
941,gull,stork,33.0,0.5010262131690979
942,dusk,morning,33.0,0.7275941371917725
943,guitar,played,33.0,0.43948596715927124
944,bloom,violet,33.0,0.6803508400917053
945,mallard,stork,33.0,0.45435696840286255
946,band,piano,33.0,0.5905280709266663
947,glittering,sky,33.0,0.672307550907135
948,orange,pink,33.0,0.8527700901031494
949,potatoes,soup,33.0,0.8315219283103943
950,grey,violet,33.0,0.7269120216369629
951,construction,demolition,33.0,0.7032641768455505
952,scenery,valley,33.0,0.6258565187454224
953,morning,sky,33.0,0.6429089307785034
954,beach,cliff,33.0,0.7246079444885254
955,storm,tropical,33.0,0.7942245006561279
956,black,pink,33.0,0.8187114596366882
957,hat,jacket,33.0,0.7512878179550171
958,dragonfly,hummingbird,33.0,0.6087196469306946
959,pink,white,33.0,0.8078073859214783
960,blue,yellow,33.0,0.7712820768356323
961,cold,hot,33.0,0.7630532383918762
962,flowers,pink,33.0,0.6903669238090515
963,bright,star,33.0,0.6870520710945129
964,restaurant,sushi,33.0,0.3145798444747925
965,guitar,keyboard,33.0,0.6366981863975525
966,diner,sushi,33.0,0.2519194781780243
967,furniture,room,33.0,0.7297947406768799
968,desert,scenery,33.0,0.7045453786849976
969,cafe,dinner,33.0,0.7312249541282654
970,bakery,cafe,33.0,0.8635022044181824
971,flamingo,pelican,33.0,0.475242018699646
972,salad,sandwich,33.0,0.8169487714767456
973,bright,dark,33.0,0.8100257515907288
974,building,floor,33.0,0.7108142971992493
975,bacon,eat,33.0,0.5922451615333557
976,apartment,floor,33.0,0.7463788390159607
977,railway,underground,33.0,0.47310981154441833
978,lips,smile,33.0,0.698410153388977
979,fungi,plant,33.0,0.7282564043998718
980,breakfast,diner,33.0,0.7683231830596924
981,feathers,pelican,33.0,0.33147621154785156
982,bath,hot,33.0,0.7287339568138123
983,arch,roof,33.0,0.701029360294342
984,game,match,33.0,0.5372063517570496
985,metro,rail,33.0,0.6125109791755676
986,decoration,wood,33.0,0.5860603451728821
987,building,demolition,33.0,0.7024955153465271
988,art,collage,33.0,0.43612053990364075
989,ship,sunk,33.0,0.6220378279685974
990,grey,purple,33.0,0.8216607570648193
991,garden,lawn,33.0,0.7856842279434204
992,orange,violet,33.0,0.7063173055648804
993,ivy,oak,33.0,0.5737610459327698
994,dog,licking,33.0,0.6269019246101379
995,dawn,sunny,33.0,0.8072630167007446
996,fun,kids,33.0,0.6705451607704163
997,lunch,restaurant,33.0,0.6885702013969421
998,metro,underground,33.0,0.8089389801025391
999,eat,strawberry,33.0,0.7478546500205994
1000,foliage,rose,33.0,0.7038416266441345
1001,evening,sleep,33.0,0.6351321935653687
1002,construction,interior,33.0,0.5582067370414734
1003,weather,wet,33.0,0.6910672783851624
1004,fruit,nuts,33.0,0.7121695280075073
1005,car,park,33.0,0.6329317688941956
1006,ink,pencil,32.0,0.8532019853591919
1007,frost,wet,32.0,0.6488986611366272
1008,mural,work,32.0,0.6386585831642151
1009,berry,blossom,32.0,0.7892963886260986
1010,decoration,lighting,32.0,0.6364803314208984
1011,man,muscle,32.0,0.6730413436889648
1012,dripping,puddle,32.0,0.7189083099365234
1013,porch,stairs,32.0,0.7014249563217163
1014,brown,red,32.0,0.731528103351593
1015,iron,rusty,32.0,0.729482114315033
1016,apartment,bedroom,32.0,0.8895334601402283
1017,foliage,lily,32.0,0.6917978525161743
1018,face,happy,32.0,0.6496246457099915
1019,airport,traffic,32.0,0.6227980256080627
1020,rain,wind,32.0,0.7558152675628662
1021,handwriting,sketch,32.0,0.7249706983566284
1022,city,living,32.0,0.6640046238899231
1023,rain,sunny,32.0,0.6669915914535522
1024,blonde,haircut,32.0,0.4417302906513214
1025,abandoned,ruins,32.0,0.869133472442627
1026,black,yellow,32.0,0.7838078141212463
1027,bacon,cooking,32.0,0.7098990082740784
1028,dragonfly,pond,32.0,0.39140772819519043
1029,ceiling,staircase,32.0,0.838495671749115
1030,morning,time,32.0,0.6482624411582947
1031,potatoes,sweet,32.0,0.6323937177658081
1032,day,sunny,32.0,0.6445707678794861
1033,hotel,house,32.0,0.7097517251968384
1034,guy,haircut,32.0,0.24047011137008667
1035,mud,sand,32.0,0.8207629323005676
1036,staircase,wall,32.0,0.7049644589424133
1037,brown,white,32.0,0.7938894033432007
1038,dinner,sitting,32.0,0.7763096690177917
1039,evening,morning,32.0,0.8448808789253235
1040,bench,sitting,32.0,0.8081625699996948
1041,hummingbird,pelican,32.0,0.460705041885376
1042,bike,chopper,32.0,0.7741051912307739
1043,foliage,tulip,32.0,0.3059905171394348
1044,bar,cafe,32.0,0.7011731863021851
1045,autumn,sunshine,32.0,0.7581896185874939
1046,potatoes,tomato,32.0,0.8589636087417603
1047,scenery,trail,32.0,0.651476263999939
1048,jacket,skirt,32.0,0.8418617248535156
1049,construction,skyscraper,32.0,0.5952765345573425
1050,chicken,lamb,32.0,0.8117916584014893
1051,grey,orange,32.0,0.765409529209137
1052,bikini,lake,32.0,0.5778881907463074
1053,carrots,soup,32.0,0.3837074041366577
1054,bar,diner,32.0,0.7470534443855286
1055,dessert,frozen,32.0,0.6390852928161621
1056,cooking,diner,32.0,0.7749065160751343
1057,violet,white,32.0,0.6332623362541199
1058,apple,dessert,32.0,0.6780966520309448
1059,cooking,noodles,32.0,0.7827732563018799
1060,born,son,32.0,0.7217245697975159
1061,insects,lizard,32.0,0.7463830709457397
1062,foliage,twigs,32.0,0.8366488218307495
1063,outdoor,pool,32.0,0.6139068603515625
1064,morning,sunset,32.0,0.714051365852356
1065,escalator,subway,32.0,0.4214259684085846
1066,bacon,soup,32.0,0.6531715989112854
1067,berry,sweet,32.0,0.6245495676994324
1068,grey,pink,32.0,0.7371816039085388
1069,rain,sunshine,32.0,0.6690909266471863
1070,game,played,32.0,0.6555063724517822
1071,cocktail,dinner,32.0,0.7857632637023926
1072,building,concrete,32.0,0.7230227589607239
1073,street,town,32.0,0.6323686242103577
1074,friends,love,32.0,0.7280651330947876
1075,festival,musicians,32.0,0.5543088912963867
1076,berry,twigs,32.0,0.6157529950141907
1077,ball,dropped,31.0,0.6565422415733337
1078,black,violet,31.0,0.6624504327774048
1079,hawk,wild,31.0,0.6811860799789429
1080,cooking,salad,31.0,0.7796878218650818
1081,floor,staircase,31.0,0.6904107928276062
1082,lawn,patio,31.0,0.815658450126648
1083,guy,sports,31.0,0.5500644445419312
1084,blossom,purple,31.0,0.8787818551063538
1085,cold,rain,31.0,0.625998318195343
1086,reptiles,wild,31.0,0.47785714268684387
1087,glittering,sunshine,31.0,0.7991833686828613
1088,room,staircase,31.0,0.8152289986610413
1089,mammals,wild,31.0,0.6950019001960754
1090,interior,painted,31.0,0.5538229942321777
1091,forest,frog,31.0,0.6533908247947693
1092,ceiling,window,31.0,0.8788543343544006
1093,coast,sailing,31.0,0.4722409248352051
1094,relaxed,sitting,31.0,0.8487089276313782
1095,fungi,moss,31.0,0.7114269137382507
1096,interior,staircase,31.0,0.534924328327179
1097,bride,photographer,31.0,0.6153004169464111
1098,dirt,racing,31.0,0.5694974660873413
1099,frozen,raspberry,31.0,0.1792273223400116
1100,boys,school,31.0,0.546875
1101,brown,violet,31.0,0.6079621911048889
1102,played,stadium,31.0,0.49416548013687134
1103,chapel,graveyard,31.0,0.6067338585853577
1104,dew,frost,31.0,0.7175107598304749
1105,dark,grey,31.0,0.7591423392295837
1106,desert,mountain,31.0,0.7848832011222839
1107,berry,purple,31.0,0.7928858995437622
1108,collage,illustrations,31.0,0.43127578496932983
1109,cold,wet,31.0,0.7480320334434509
1110,burger,cooking,31.0,0.7661154866218567
1111,day,evening,31.0,0.745063304901123
1112,jean,shirt,31.0,0.6756986379623413
1113,blue,white,31.0,0.773115336894989
1114,giraffe,lion,31.0,0.44226688146591187
1115,dandelion,foliage,31.0,0.24906902015209198
1116,birds,reptiles,31.0,0.7244324088096619
1117,bathroom,floor,31.0,0.7280935049057007
1118,love,smile,31.0,0.5930138826370239
1119,small,village,31.0,0.4778667688369751
1120,hat,jean,31.0,0.632624626159668
1121,bright,orange,31.0,0.82844477891922
1122,buds,fruit,31.0,0.6845694184303284
1123,fell,tears,31.0,0.6111086010932922
1124,food,fruit,31.0,0.7556903958320618
1125,red,white,31.0,0.8246724009513855
1126,collage,exhibition,31.0,0.43519333004951477
1127,orange,raspberry,31.0,0.2490966022014618
1128,hat,outfit,31.0,0.8294527530670166
1129,hockey,played,31.0,0.5925836563110352
1130,berry,eat,31.0,0.6463382244110107
1131,bag,pillow,31.0,0.7073176503181458
1132,bread,salad,31.0,0.8374865651130676
1133,bathroom,ceiling,31.0,0.7620462775230408
1134,bacon,burger,31.0,0.6977584362030029
1135,ceramic,floor,31.0,0.6546475291252136
1136,fun,relaxed,31.0,0.7242041230201721
1137,dawn,misty,31.0,0.7637478709220886
1138,hot,weather,31.0,0.6447409391403198
1139,pepper,potatoes,31.0,0.8089087009429932
1140,pink,red,31.0,0.8496045470237732
1141,interior,roof,31.0,0.6032958626747131
1142,cute,kids,31.0,0.7221821546554565
1143,vine,wine,31.0,0.7219799757003784
1144,skyline,tower,31.0,0.8306172490119934
1145,pets,terrier,31.0,0.25439342856407166
1146,girls,sexy,31.0,0.4550705552101135
1147,downtown,subway,31.0,0.7635719776153564
1148,jump,leg,31.0,0.780107319355011
1149,dessert,salad,31.0,0.8173936009407043
1150,shirt,socks,31.0,0.7611979842185974
1151,exhibition,painting,31.0,0.7083566188812256
1152,boardwalk,trail,31.0,0.7388200163841248
1153,apple,blossom,31.0,0.7427253127098083
1154,hawk,mallard,31.0,0.3741720914840698
1155,hand,stand,31.0,0.6375744342803955
1156,flowers,yellow,31.0,0.593110203742981
1157,floor,porch,31.0,0.7046628594398499
1158,dripping,washing,31.0,0.8002009987831116
1159,foliage,ivy,31.0,0.5383893847465515
1160,cliff,waterfall,30.0,0.5750167965888977
1161,foliage,fruit,30.0,0.7965340614318848
1162,orange,white,30.0,0.7997898459434509
1163,station,underground,30.0,0.5665772557258606
1164,foliage,yellow,30.0,0.701496958732605
1165,dude,friends,30.0,0.6380401253700256
1166,forest,tropical,30.0,0.6703433394432068
1167,rain,sun,30.0,0.7275688648223877
1168,belly,dance,30.0,0.5264904499053955
1169,man,sexy,30.0,0.7727834582328796
1170,colorful,outfit,30.0,0.8895310759544373
1171,reptiles,rodents,30.0,0.5977112054824829
1172,burger,salad,30.0,0.8055951595306396
1173,fruit,sweet,30.0,0.6487774848937988
1174,flamingo,mallard,30.0,0.3912751376628876
1175,garage,kitchen,30.0,0.8201704025268555
1176,roof,stairs,30.0,0.7302902340888977
1177,club,hockey,30.0,0.6009119749069214
1178,house,staircase,30.0,0.6807143092155457
1179,feel,kiss,30.0,0.6914553046226501
1180,bright,red,30.0,0.7808056473731995
1181,lake,valley,30.0,0.7384806275367737
1182,door,patio,30.0,0.6829583644866943
1183,apartment,kitchen,30.0,0.8164807558059692
1184,grey,yellow,30.0,0.7508680820465088
1185,chicken,salad,30.0,0.7815468311309814
1186,punk,rock,30.0,0.6859610080718994
1187,bloom,twigs,30.0,0.6873278021812439
1188,blonde,wig,30.0,0.6974424123764038
1189,cold,water,30.0,0.7211191654205322
1190,blurred,lens,30.0,0.7069104313850403
1191,door,porch,30.0,0.7811750769615173
1192,foliage,orchids,30.0,0.35920506715774536
1193,door,interior,30.0,0.5882571339607239
1194,female,makeup,30.0,0.4852648079395294
1195,cloud,sunlight,30.0,0.7159250378608704
1196,beach,pebbles,30.0,0.6232993006706238
1197,bright,yellow,30.0,0.7399803996086121
1198,bed,floor,30.0,0.6898411512374878
1199,cherry,dessert,30.0,0.6653640866279602
1200,misty,sunrise,30.0,0.73630291223526
1201,dark,shade,30.0,0.7546201944351196
1202,railroad,underground,30.0,0.4825524687767029
1203,cafe,donut,30.0,0.35965171456336975
1204,musicians,punk,30.0,0.5221938490867615
1205,memorial,people,30.0,0.7229318022727966
1206,stop,time,30.0,0.7287256121635437
1207,glittering,star,30.0,0.6497561931610107
1208,fun,idea,30.0,0.7175288200378418
1209,band,uniform,30.0,0.7383235096931458
1210,insects,plant,30.0,0.7462509870529175
1211,bedroom,kitchen,30.0,0.8778814673423767
1212,harbour,scenery,30.0,0.660015881061554
1213,collage,painting,30.0,0.5275976657867432
1214,mist,sky,30.0,0.7338957190513611
1215,dawn,sunshine,30.0,0.8554520010948181
1216,costumes,shirt,30.0,0.6508321166038513
1217,mud,water,30.0,0.837472140789032
1218,blossom,violet,30.0,0.6971843242645264
1219,fishing,shore,30.0,0.47461557388305664
1220,cloud,sunny,30.0,0.7683236002922058
1221,shade,sunlight,30.0,0.8162327408790588
1222,friends,smile,30.0,0.6913372278213501
1223,bacon,salad,30.0,0.6906472444534302
1224,pod,round,30.0,0.680454432964325
1225,flowers,fruit,30.0,0.8093196153640747
1226,abstract,museum,30.0,0.6195938587188721
1227,door,stairs,30.0,0.7274792790412903
1228,feet,tall,30.0,0.7343469858169556
1229,cooking,fruit,30.0,0.6890508532524109
1230,burger,soup,30.0,0.797458827495575
1231,match,played,30.0,0.5357121229171753
1232,cattle,goats,29.0,0.7807266116142273
1233,camera,theatre,29.0,0.6647585034370422
1234,flowers,wild,29.0,0.6466462016105652
1235,licking,lips,29.0,0.6824458241462708
1236,lunch,tea,29.0,0.7261390686035156
1237,berry,dessert,29.0,0.6278975009918213
1238,downtown,shopping,29.0,0.6836483478546143
1239,kitchen,washing,29.0,0.760026216506958
1240,petals,twigs,29.0,0.7655429840087891
1241,happy,kids,29.0,0.706543505191803
1242,amphibians,birds,29.0,0.4194525480270386
1243,cold,sunny,29.0,0.6814931631088257
1244,meat,soup,29.0,0.8936908841133118
1245,camel,desert,29.0,0.7930318117141724
1246,foliage,shade,29.0,0.8158332109451294
1247,restaurant,room,29.0,0.7094377875328064
1248,couple,family,29.0,0.8146889209747314
1249,birds,mammals,29.0,0.7755239605903625
1250,arch,porch,29.0,0.6634676456451416
1251,kitty,licking,29.0,0.6688175201416016
1252,blossom,ivy,29.0,0.552530825138092
1253,grey,red,29.0,0.7661121487617493
1254,bright,pink,29.0,0.785187840461731
1255,bay,cliff,29.0,0.7274410128593445
1256,door,staircase,29.0,0.7222951650619507
1257,chess,toys,29.0,0.6698951721191406
1258,gull,hummingbird,29.0,0.3658951222896576
1259,beauty,peacock,29.0,0.6131703853607178
1260,boardwalk,park,29.0,0.6251177787780762
1261,city,ruins,29.0,0.7184447646141052
1262,bay,swim,29.0,0.6849763989448547
1263,daisy,foliage,29.0,0.6367844939231873
1264,apartment,bathroom,29.0,0.8183462023735046
1265,flowers,purple,29.0,0.685463011264801
1266,hill,path,29.0,0.6325480937957764
1267,match,stadium,29.0,0.6099866628646851
1268,monument,ruins,29.0,0.7869976162910461
1269,dark,white,29.0,0.7716408967971802
1270,ancient,city,29.0,0.6379829049110413
1271,licking,puppy,29.0,0.6704894304275513
