word1,word2,MEN,cos
brick,wall,37.0,0.5576487183570862
fishing,sailing,37.0,0.6494680047035217
grey,white,37.0,0.6182041764259338
orange,strawberry,37.0,0.5044633150100708
color,purple,37.0,0.6113168597221375
blossom,daisy,37.0,0.30325260758399963
hawk,owl,37.0,0.4418206214904785
exhibition,photography,37.0,0.5702078938484192
morning,night,37.0,0.8382436037063599
band,concert,37.0,0.6523728966712952
dress,shirt,37.0,0.6877270340919495
river,waterfall,37.0,0.4790800213813782
ceramic,tiles,36.0,0.7320694923400879
cloud,droplets,36.0,0.47566431760787964
exhibition,sculpture,36.0,0.6732659339904785
oak,twigs,36.0,0.43472298979759216
movie,television,36.0,0.6661807298660278
butterfly,hummingbird,36.0,0.4027477204799652
daisy,grass,36.0,0.2167913019657135
floor,marble,36.0,0.5364450216293335
canyon,river,36.0,0.6036093235015869
decoration,interior,36.0,0.44868776202201843
flamingo,stork,36.0,0.19312837719917297
born,mother,36.0,0.6198099851608276
moon,sun,36.0,0.6138351559638977
musicians,sing,36.0,0.475635290145874
green,red,36.0,0.8204778432846069
purple,white,36.0,0.622279167175293
canine,pets,36.0,0.4086723029613495
morning,sleep,36.0,0.46780455112457275
weather,winter,36.0,0.6551181077957153
sky,sunny,36.0,0.463835209608078
jacket,socks,36.0,0.6470006108283997
blue,red,36.0,0.8435065150260925
green,grey,36.0,0.655215859413147
lily,petals,36.0,0.4416593611240387
blue,purple,36.0,0.7847140431404114
goose,mallard,36.0,0.423889696598053
hotel,restaurant,36.0,0.7762866020202637
downtown,urban,36.0,0.4870659410953522
jean,skirt,36.0,0.14923585951328278
guy,people,36.0,0.39568328857421875
birthday,happy,36.0,0.4964490830898285
chicken,soup,36.0,0.7801429033279419
flying,wing,36.0,0.46411171555519104
door,room,36.0,0.7539054155349731
skyline,skyscraper,36.0,0.6183813214302063
cheetah,giraffe,36.0,0.5405888557434082
feline,pets,36.0,0.4837114214897156
car,parking,36.0,0.5990177989006042
gull,mallard,36.0,0.4925486743450165
spring,winter,36.0,0.798164427280426
daffodils,spring,36.0,0.27978116273880005
building,skyline,36.0,0.38313451409339905
salad,tomato,36.0,0.7298500537872314
book,written,36.0,0.7600901126861572
bucket,water,36.0,0.4171660244464874
lady,sexy,36.0,0.3948785662651062
ceiling,room,36.0,0.5252177119255066
puddle,rain,36.0,0.20333276689052582
costumes,outfit,36.0,0.3721170425415039
hill,scenery,36.0,0.23533397912979126
bacon,chicken,36.0,0.6159481406211853
dawn,night,36.0,0.6536562442779541
cocktail,restaurant,36.0,0.48180997371673584
daffodils,petals,36.0,0.4083142876625061
canyon,valley,36.0,0.6656786203384399
brick,house,36.0,0.4903576672077179
band,rock,36.0,0.802127480506897
book,illustrations,36.0,0.5946770906448364
desk,sitting,36.0,0.5299034714698792
bright,sky,36.0,0.6330547332763672
autumn,sunny,36.0,0.5238159894943237
colour,yellow,36.0,0.6436064839363098
cold,weather,36.0,0.6374430656433105
blue,green,36.0,0.7868044972419739
glittering,sunlight,36.0,0.2531752288341522
dripping,water,36.0,0.4702433943748474
day,misty,36.0,0.21141229569911957
food,noodles,36.0,0.44893187284469604
goats,milk,36.0,0.45156967639923096
pink,yellow,36.0,0.7866532206535339
floor,interior,36.0,0.45500314235687256
black,purple,36.0,0.6770983338356018
door,window,36.0,0.8181455135345459
city,skyline,36.0,0.41994792222976685
born,living,35.0,0.48566392064094543
art,work,35.0,0.6393588185310364
pink,violet,35.0,0.596379816532135
bath,room,35.0,0.5252396464347839
dew,rain,35.0,0.4152424931526184
boys,girls,35.0,0.9277886152267456
canyon,mountain,35.0,0.6900860667228699
white,yellow,35.0,0.6771511435508728
colour,shade,35.0,0.5331403017044067
banana,cherry,35.0,0.5013424754142761
mammals,rodents,35.0,0.7746714353561401
explosion,fire,35.0,0.7003914713859558
shore,swim,35.0,0.4670242667198181
cloud,misty,35.0,0.3731631934642792
sitting,stand,35.0,0.6238517165184021
glittering,gold,35.0,0.38486361503601074
black,white,35.0,0.8652271628379822
light,neon,35.0,0.4789626896381378
machine,washing,35.0,0.48505014181137085
coffee,dinner,35.0,0.5117850303649902
feathers,flamingo,35.0,0.2247404158115387
downtown,sidewalk,35.0,0.552259624004364
cooking,eat,35.0,0.5655932426452637
feline,paws,35.0,0.43196162581443787
crow,gull,35.0,0.2841864824295044
festival,music,35.0,0.6590799689292908
dirt,road,35.0,0.5823483467102051
gull,pelican,35.0,0.3906005024909973
carrots,tomato,35.0,0.6239491701126099
blossom,tree,35.0,0.46485012769699097
restaurant,shop,35.0,0.7480157017707825
cherry,grapes,35.0,0.48565301299095154
automobile,racing,35.0,0.5514779090881348
jazz,piano,35.0,0.6364191174507141
hawk,pelican,35.0,0.3386631906032562
baseball,played,35.0,0.5682516098022461
bloom,plant,35.0,0.3602146506309509
ceiling,wall,35.0,0.5524905920028687
beef,potatoes,35.0,0.5132561326026917
breakfast,restaurant,35.0,0.6256341338157654
black,colour,35.0,0.5302401185035706
bright,glittering,35.0,0.4895966053009033
hummingbird,nest,35.0,0.3205562233924866
feline,whiskers,35.0,0.3376220464706421
beach,holiday,35.0,0.44353368878364563
sailing,shore,35.0,0.4498204290866852
design,graphic,35.0,0.43725913763046265
music,track,35.0,0.5015133619308472
air,cold,35.0,0.5141024589538574
dessert,eat,35.0,0.48916006088256836
chocolate,strawberry,35.0,0.5528238415718079
dinner,night,35.0,0.6097028255462646
dusk,sunrise,35.0,0.6090494990348816
boat,sunk,35.0,0.5739654898643494
beef,cooking,35.0,0.3924984335899353
jacket,jean,35.0,0.20535199344158173
computer,lab,35.0,0.5960990786552429
downtown,skyline,35.0,0.5308603644371033
fun,game,35.0,0.545666515827179
ivy,tree,35.0,0.38715606927871704
nest,wasp,35.0,0.4227164089679718
garden,pumpkin,35.0,0.33733081817626953
curled,haircut,35.0,0.1711144894361496
eat,meat,35.0,0.6786484122276306
outfit,skirt,35.0,0.4732462465763092
bacon,beef,35.0,0.4833044111728668
skyscraper,tower,35.0,0.6699519753456116
splash,washing,35.0,0.315314918756485
daffodils,foliage,34.0,0.5240825414657593
garden,patio,34.0,0.5121909976005554
metro,subway,34.0,0.6873050928115845
beach,scenery,34.0,0.3882521986961365
photographer,wedding,34.0,0.29829391837120056
floor,room,34.0,0.8001207709312439
purple,yellow,34.0,0.8246158361434937
guitar,sing,34.0,0.5115959644317627
petals,yellow,34.0,0.5101888179779053
beads,necklace,34.0,0.6848723888397217
black,brown,34.0,0.7361613512039185
dessert,strawberry,34.0,0.4693588614463806
beef,lamb,34.0,0.6386896371841431
bread,potatoes,34.0,0.7085272073745728
fishing,harbour,34.0,0.4715965688228607
pug,terrier,34.0,0.5285815596580505
evening,time,34.0,0.594599723815918
office,table,34.0,0.43693113327026367
cat,licking,34.0,0.16297535598278046
building,interior,34.0,0.47638243436813354
crochet,stitches,34.0,0.3404427766799927
spring,sunshine,34.0,0.44601354002952576
concert,jazz,34.0,0.6333109736442566
cooking,soup,34.0,0.6109744310379028
shade,sun,34.0,0.509381890296936
tall,tower,34.0,0.5195457935333252
pepper,salad,34.0,0.5417080521583557
strawberry,tomato,34.0,0.5276592969894409
fruit,peel,34.0,0.33552801609039307
scenery,skyline,34.0,0.4389631152153015
green,yellow,34.0,0.7705443501472473
brown,orange,34.0,0.6165787577629089
colour,orange,34.0,0.5066773891448975
harbour,ship,34.0,0.5213070511817932
violet,yellow,34.0,0.48357829451560974
sports,swimming,34.0,0.5335600972175598
friends,happy,34.0,0.6643568277359009
blue,pink,34.0,0.7868059873580933
blossom,orange,34.0,0.45041850209236145
rail,station,34.0,0.6470083594322205
potatoes,salad,34.0,0.629703164100647
interior,wall,34.0,0.30981945991516113
hawk,hummingbird,34.0,0.24233530461788177
cliff,coast,34.0,0.3203078508377075
feathers,wing,34.0,0.354037344455719
brown,yellow,34.0,0.6098679900169373
raspberry,sweet,34.0,0.4611179828643799
concert,sing,34.0,0.5072956681251526
art,craft,34.0,0.3968006670475006
bloom,foliage,34.0,0.6125489473342896
chicken,rice,34.0,0.5445137023925781
cherry,orange,34.0,0.6054633259773254
blossom,fruit,34.0,0.5448974370956421
animals,wild,34.0,0.6837126612663269
line,railway,34.0,0.6337683796882629
roof,tiles,34.0,0.6527566313743591
concert,piano,34.0,0.5697197914123535
potatoes,rice,34.0,0.5629304647445679
cloud,sunshine,34.0,0.3677571713924408
marble,statue,34.0,0.6422756314277649
frozen,meat,34.0,0.5604144334793091
band,punk,34.0,0.7551985383033752
insects,reptiles,34.0,0.7217567563056946
building,staircase,34.0,0.46869534254074097
bed,breakfast,34.0,0.5357205867767334
bloom,lily,34.0,0.4999333918094635
blonde,girls,34.0,0.39319470524787903
jean,outfit,34.0,0.14981430768966675
bread,cooking,34.0,0.651324987411499
flowers,violet,34.0,0.47676900029182434
peel,skin,34.0,0.37583470344543457
dessert,diner,34.0,0.4123201370239258
art,exhibition,34.0,0.7080533504486084
jacket,shirt,34.0,0.8313481211662292
brown,purple,34.0,0.5865086913108826
floor,patio,34.0,0.5595932602882385
downtown,highway,34.0,0.525993824005127
purple,red,34.0,0.765799343585968
dragonfly,frog,33.0,0.49963873624801636
mammals,monkeys,33.0,0.5923060774803162
mist,morning,33.0,0.3232714831829071
feathers,gull,33.0,0.30450335144996643
gull,stork,33.0,0.29335495829582214
dusk,morning,33.0,0.535342812538147
guitar,played,33.0,0.5162380337715149
bloom,violet,33.0,0.47520557045936584
mallard,stork,33.0,0.21992738544940948
band,piano,33.0,0.4616701900959015
glittering,sky,33.0,0.36171770095825195
orange,pink,33.0,0.677507221698761
potatoes,soup,33.0,0.6047684550285339
grey,violet,33.0,0.5602101683616638
construction,demolition,33.0,0.6348921656608582
scenery,valley,33.0,0.3602430522441864
morning,sky,33.0,0.5320924520492554
beach,cliff,33.0,0.4375016689300537
storm,tropical,33.0,0.7229405045509338
black,pink,33.0,0.6908977627754211
hat,jacket,33.0,0.6342592239379883
dragonfly,hummingbird,33.0,0.5721943378448486
pink,white,33.0,0.6732643246650696
blue,yellow,33.0,0.7777267098426819
cold,hot,33.0,0.7251605987548828
flowers,pink,33.0,0.660179078578949
bright,star,33.0,0.4253132939338684
restaurant,sushi,33.0,0.6170368790626526
guitar,keyboard,33.0,0.7104101777076721
diner,sushi,33.0,0.5202053189277649
furniture,room,33.0,0.48438769578933716
desert,scenery,33.0,0.39382022619247437
cafe,dinner,33.0,0.49216604232788086
bakery,cafe,33.0,0.6662797331809998
flamingo,pelican,33.0,0.44176629185676575
salad,sandwich,33.0,0.6597838401794434
bright,dark,33.0,0.7659974694252014
building,floor,33.0,0.6462149620056152
bacon,eat,33.0,0.416888028383255
apartment,floor,33.0,0.6236067414283752
railway,underground,33.0,0.46200674772262573
lips,smile,33.0,0.6019718647003174
fungi,plant,33.0,0.37056002020835876
breakfast,diner,33.0,0.5732221603393555
feathers,pelican,33.0,0.22940847277641296
bath,hot,33.0,0.41419780254364014
arch,roof,33.0,0.49925336241722107
game,match,33.0,0.7282910943031311
metro,rail,33.0,0.6709802746772766
decoration,wood,33.0,0.36888381838798523
building,demolition,33.0,0.5546712875366211
art,collage,33.0,0.49220606684684753
ship,sunk,33.0,0.6331840753555298
grey,purple,33.0,0.6698178648948669
garden,lawn,33.0,0.6123195290565491
orange,violet,33.0,0.44154709577560425
ivy,oak,33.0,0.4279691278934479
dog,licking,33.0,0.2108931839466095
dawn,sunny,33.0,0.32128840684890747
fun,kids,33.0,0.7201208472251892
lunch,restaurant,33.0,0.5771610140800476
metro,underground,33.0,0.4176505506038666
eat,strawberry,33.0,0.23611581325531006
foliage,rose,33.0,0.10642008483409882
evening,sleep,33.0,0.37162408232688904
construction,interior,33.0,0.4554939568042755
weather,wet,33.0,0.6093266606330872
fruit,nuts,33.0,0.6229238510131836
car,park,33.0,0.3582764267921448
ink,pencil,32.0,0.6879262924194336
frost,wet,32.0,0.4781894385814667
mural,work,32.0,0.3125973045825958
berry,blossom,32.0,0.4692170321941376
decoration,lighting,32.0,0.38555505871772766
man,muscle,32.0,0.23135125637054443
dripping,puddle,32.0,0.537146806716919
porch,stairs,32.0,0.5476338863372803
brown,red,32.0,0.6818658709526062
iron,rusty,32.0,0.3515453040599823
apartment,bedroom,32.0,0.814063549041748
foliage,lily,32.0,0.31989148259162903
face,happy,32.0,0.48370683193206787
airport,traffic,32.0,0.6565655469894409
rain,wind,32.0,0.7243762612342834
handwriting,sketch,32.0,0.3067220151424408
city,living,32.0,0.5026299953460693
rain,sunny,32.0,0.6002981066703796
blonde,haircut,32.0,0.36530476808547974
abandoned,ruins,32.0,0.5668361783027649
black,yellow,32.0,0.7128767371177673
bacon,cooking,32.0,0.45471659302711487
dragonfly,pond,32.0,0.15177112817764282
ceiling,staircase,32.0,0.5484285950660706
morning,time,32.0,0.6531790494918823
potatoes,sweet,32.0,0.5578393340110779
day,sunny,32.0,0.3812806010246277
hotel,house,32.0,0.5975984930992126
guy,haircut,32.0,0.3304014801979065
mud,sand,32.0,0.7613387107849121
staircase,wall,32.0,0.43176349997520447
brown,white,32.0,0.817542314529419
dinner,sitting,32.0,0.5211679935455322
evening,morning,32.0,0.8927753567695618
bench,sitting,32.0,0.6015684604644775
hummingbird,pelican,32.0,0.3515544831752777
bike,chopper,32.0,0.28733664751052856
foliage,tulip,32.0,0.2950395345687866
bar,cafe,32.0,0.6295704245567322
autumn,sunshine,32.0,0.508399248123169
potatoes,tomato,32.0,0.6794062852859497
scenery,trail,32.0,0.31565314531326294
jacket,skirt,32.0,0.7329282760620117
construction,skyscraper,32.0,0.46374309062957764
chicken,lamb,32.0,0.7248150706291199
grey,orange,32.0,0.5530616044998169
bikini,lake,32.0,0.13082820177078247
carrots,soup,32.0,0.5262008905410767
bar,diner,32.0,0.452436238527298
dessert,frozen,32.0,0.4439302384853363
cooking,diner,32.0,0.36167433857917786
violet,white,32.0,0.39622873067855835
apple,dessert,32.0,0.4268796443939209
cooking,noodles,32.0,0.5343506336212158
born,son,32.0,0.6339202523231506
insects,lizard,32.0,0.3517524003982544
foliage,twigs,32.0,0.6306727528572083
outdoor,pool,32.0,0.6265376806259155
morning,sunset,32.0,0.4812028408050537
escalator,subway,32.0,0.42852315306663513
bacon,soup,32.0,0.5560678839683533
berry,sweet,32.0,0.5305357575416565
grey,pink,32.0,0.64103764295578
rain,sunshine,32.0,0.5708039402961731
game,played,32.0,0.6956180930137634
cocktail,dinner,32.0,0.6286807060241699
building,concrete,32.0,0.6668490767478943
street,town,32.0,0.5536776781082153
friends,love,32.0,0.7039861679077148
festival,musicians,32.0,0.4941857159137726
berry,twigs,32.0,0.1745733916759491
ball,dropped,31.0,0.4817613661289215
black,violet,31.0,0.42370620369911194
hawk,wild,31.0,0.2954624891281128
cooking,salad,31.0,0.5326034426689148
floor,staircase,31.0,0.6018816828727722
lawn,patio,31.0,0.5669285655021667
guy,sports,31.0,0.39216580986976624
blossom,purple,31.0,0.44761893153190613
cold,rain,31.0,0.5819140076637268
reptiles,wild,31.0,0.45626214146614075
glittering,sunshine,31.0,0.2633707821369171
room,staircase,31.0,0.4824686050415039
mammals,wild,31.0,0.5031018853187561
interior,painted,31.0,0.45512625575065613
forest,frog,31.0,0.3306026756763458
ceiling,window,31.0,0.6329702138900757
coast,sailing,31.0,0.5277727842330933
relaxed,sitting,31.0,0.38556337356567383
fungi,moss,31.0,0.21346916258335114
interior,staircase,31.0,0.3709726333618164
bride,photographer,31.0,0.28428441286087036
dirt,racing,31.0,0.4222371280193329
frozen,raspberry,31.0,0.23575009405612946
boys,school,31.0,0.6885397434234619
brown,violet,31.0,0.42928335070610046
played,stadium,31.0,0.49332645535469055
chapel,graveyard,31.0,0.5224901437759399
dew,frost,31.0,0.373479425907135
dark,grey,31.0,0.684285581111908
desert,mountain,31.0,0.6298763155937195
berry,purple,31.0,0.3760744631290436
collage,illustrations,31.0,0.5856149792671204
cold,wet,31.0,0.6342428922653198
burger,cooking,31.0,0.2328578233718872
day,evening,31.0,0.7700820565223694
jean,shirt,31.0,0.18282364308834076
blue,white,31.0,0.7365071177482605
giraffe,lion,31.0,0.47886836528778076
dandelion,foliage,31.0,0.38549038767814636
birds,reptiles,31.0,0.6979451775550842
bathroom,floor,31.0,0.6976079344749451
love,smile,31.0,0.5285619497299194
small,village,31.0,0.5422126054763794
hat,jean,31.0,0.18250419199466705
bright,orange,31.0,0.6015409231185913
buds,fruit,31.0,0.5877310633659363
fell,tears,31.0,0.2821156680583954
food,fruit,31.0,0.573560357093811
red,white,31.0,0.7675364017486572
collage,exhibition,31.0,0.3871598541736603
orange,raspberry,31.0,0.5145845413208008
hat,outfit,31.0,0.6489425301551819
hockey,played,31.0,0.601023256778717
berry,eat,31.0,0.252361923456192
bag,pillow,31.0,0.48886755108833313
bread,salad,31.0,0.6664866209030151
bathroom,ceiling,31.0,0.4935031533241272
bacon,burger,31.0,0.4070104658603668
ceramic,floor,31.0,0.3467411398887634
fun,relaxed,31.0,0.4731334149837494
dawn,misty,31.0,0.2872219681739807
hot,weather,31.0,0.5641953945159912
pepper,potatoes,31.0,0.6211572885513306
pink,red,31.0,0.7491968870162964
interior,roof,31.0,0.4728630483150482
cute,kids,31.0,0.5755103826522827
vine,wine,31.0,0.41362258791923523
skyline,tower,31.0,0.5564391613006592
pets,terrier,31.0,0.19486704468727112
girls,sexy,31.0,0.49223268032073975
downtown,subway,31.0,0.5610684156417847
jump,leg,31.0,0.4263606369495392
dessert,salad,31.0,0.6974323391914368
shirt,socks,31.0,0.6982945799827576
exhibition,painting,31.0,0.5691250562667847
boardwalk,trail,31.0,0.3985556662082672
apple,blossom,31.0,0.4320133924484253
hawk,mallard,31.0,0.20346662402153015
hand,stand,31.0,0.6565985679626465
flowers,yellow,31.0,0.6317429542541504
floor,porch,31.0,0.5920407772064209
dripping,washing,31.0,0.5102503299713135
foliage,ivy,31.0,0.3037295341491699
cliff,waterfall,30.0,0.41730839014053345
foliage,fruit,30.0,0.5622520446777344
orange,white,30.0,0.610185444355011
station,underground,30.0,0.5727309584617615
foliage,yellow,30.0,0.5138432383537292
dude,friends,30.0,0.27981317043304443
forest,tropical,30.0,0.4910082519054413
rain,sun,30.0,0.5214955806732178
belly,dance,30.0,0.4377114474773407
man,sexy,30.0,0.4234030842781067
colorful,outfit,30.0,0.37259435653686523
reptiles,rodents,30.0,0.732742428779602
burger,salad,30.0,0.4444637596607208
fruit,sweet,30.0,0.6229719519615173
flamingo,mallard,30.0,0.3269408345222473
garage,kitchen,30.0,0.5945833921432495
roof,stairs,30.0,0.5753686428070068
club,hockey,30.0,0.6062837243080139
house,staircase,30.0,0.3440071642398834
feel,kiss,30.0,0.3746732473373413
bright,red,30.0,0.6648327112197876
lake,valley,30.0,0.6461778283119202
door,patio,30.0,0.5049946904182434
apartment,kitchen,30.0,0.5763261914253235
grey,yellow,30.0,0.6407830715179443
chicken,salad,30.0,0.6474510431289673
punk,rock,30.0,0.7609220743179321
bloom,twigs,30.0,0.3474121689796448
blonde,wig,30.0,0.5937334895133972
cold,water,30.0,0.5697561502456665
blurred,lens,30.0,0.31708964705467224
door,porch,30.0,0.6025601625442505
foliage,orchids,30.0,0.5313848853111267
door,interior,30.0,0.36644262075424194
female,makeup,30.0,0.375547856092453
cloud,sunlight,30.0,0.5120338797569275
beach,pebbles,30.0,0.10607518255710602
bright,yellow,30.0,0.6982830166816711
bed,floor,30.0,0.5994473695755005
cherry,dessert,30.0,0.4290534555912018
misty,sunrise,30.0,0.2669376730918884
dark,shade,30.0,0.6281815767288208
railroad,underground,30.0,0.43665048480033875
cafe,donut,30.0,0.31110212206840515
musicians,punk,30.0,0.5462670922279358
memorial,people,30.0,0.3248997628688812
stop,time,30.0,0.6359729170799255
glittering,star,30.0,0.38341498374938965
fun,idea,30.0,0.5928187370300293
band,uniform,30.0,0.30168184638023376
insects,plant,30.0,0.3748059570789337
bedroom,kitchen,30.0,0.712442934513092
harbour,scenery,30.0,0.33910128474235535
collage,painting,30.0,0.5666329860687256
mist,sky,30.0,0.5589150190353394
dawn,sunshine,30.0,0.40275120735168457
costumes,shirt,30.0,0.32119324803352356
mud,water,30.0,0.6364178657531738
blossom,violet,30.0,0.37146010994911194
fishing,shore,30.0,0.5571359992027283
cloud,sunny,30.0,0.30356770753860474
shade,sunlight,30.0,0.6314979195594788
friends,smile,30.0,0.43415436148643494
bacon,salad,30.0,0.5350503325462341
pod,round,30.0,0.1599530428647995
flowers,fruit,30.0,0.6681455373764038
abstract,museum,30.0,0.3532732427120209
door,stairs,30.0,0.5684599876403809
feet,tall,30.0,0.7022892832756042
cooking,fruit,30.0,0.4520692825317383
burger,soup,30.0,0.48133209347724915
match,played,30.0,0.6640406847000122
cattle,goats,29.0,0.7501612901687622
camera,theatre,29.0,0.29108768701553345
flowers,wild,29.0,0.45195111632347107
licking,lips,29.0,0.42494386434555054
lunch,tea,29.0,0.644118070602417
berry,dessert,29.0,0.3715266287326813
downtown,shopping,29.0,0.6519814729690552
kitchen,washing,29.0,0.5311325192451477
petals,twigs,29.0,0.5874873995780945
happy,kids,29.0,0.6614009141921997
amphibians,birds,29.0,0.646181046962738
cold,sunny,29.0,0.4968107342720032
meat,soup,29.0,0.632575511932373
camel,desert,29.0,0.32861486077308655
foliage,shade,29.0,0.6681162118911743
restaurant,room,29.0,0.5929180383682251
couple,family,29.0,0.6644250154495239
birds,mammals,29.0,0.7630281448364258
arch,porch,29.0,0.3737170994281769
kitty,licking,29.0,0.1306881308555603
blossom,ivy,29.0,0.39389052987098694
grey,red,29.0,0.6327425837516785
bright,pink,29.0,0.7005535960197449
bay,cliff,29.0,0.4651796519756317
door,staircase,29.0,0.5471447110176086
chess,toys,29.0,0.09398996829986572
gull,hummingbird,29.0,0.3478775918483734
beauty,peacock,29.0,0.16330751776695251
boardwalk,park,29.0,0.4329661726951599
city,ruins,29.0,0.4359654486179352
bay,swim,29.0,0.33656975626945496
daisy,foliage,29.0,0.13556772470474243
apartment,bathroom,29.0,0.6552960872650146
flowers,purple,29.0,0.6760491728782654
hill,path,29.0,0.40922340750694275
match,stadium,29.0,0.548281729221344
monument,ruins,29.0,0.5880711674690247
dark,white,29.0,0.6874498724937439
ancient,city,29.0,0.4374406933784485
licking,puppy,29.0,0.299927294254303
metal,punk,29.0,0.5662211775779724
hotel,relaxed,29.0,0.2405364215373993
nuts,sunflower,29.0,0.41730788350105286
hot,wet,29.0,0.5927406549453735
glass,vinyl,29.0,0.43281540274620056
foliage,moss,29.0,0.34431523084640503
coast,scenery,29.0,0.3082984685897827
bacon,bread,29.0,0.5988102555274963
brick,roof,29.0,0.6960646510124207
wet,winter,29.0,0.5526440143585205
dark,silhouette,29.0,0.48086071014404297
bacon,dessert,29.0,0.4117789566516876
floor,stairs,29.0,0.6235474348068237
day,lunch,29.0,0.617320716381073
line,lunch,29.0,0.3066634237766266
room,sitting,29.0,0.7224180698394775
interior,outdoor,29.0,0.27557310461997986
shirt,white,29.0,0.5407034754753113
licking,paws,29.0,0.3588466942310333
brown,pink,29.0,0.6148857474327087
friends,fun,29.0,0.5705641508102417
city,downtown,29.0,0.7437540888786316
pool,relaxed,28.0,0.21628384292125702
birds,dragonfly,28.0,0.3390888571739197
bacon,tomato,28.0,0.5753225088119507
dandelion,seed,28.0,0.17588603496551514
purple,shade,28.0,0.6364418268203735
bacon,pepper,28.0,0.49395304918289185
dark,purple,28.0,0.7122650146484375
door,floor,28.0,0.7052059173583984
sidewalk,street,28.0,0.5806061029434204
bacon,sandwich,28.0,0.5242565274238586
petals,pink,28.0,0.5486484169960022
colour,dark,28.0,0.6145638227462769
brick,staircase,28.0,0.5182633996009827
fog,sunny,28.0,0.4837927520275116
valley,waterfall,28.0,0.38919597864151
rice,soup,28.0,0.48397332429885864
patio,pool,28.0,0.49297621846199036
patio,sitting,28.0,0.49653345346450806
river,scenery,28.0,0.34138068556785583
beard,blonde,28.0,0.45598503947257996
nest,stork,28.0,0.3343859612941742
carrots,pepper,28.0,0.5869672298431396
collage,painted,28.0,0.42812812328338623
jump,swimming,28.0,0.47315776348114014
chapel,gravestone,28.0,0.41782209277153015
feel,smile,28.0,0.5202248096466064
flag,stripes,28.0,0.49207574129104614
harbour,town,28.0,0.429381400346756
guitar,punk,28.0,0.5254032015800476
scenery,sunny,28.0,0.4199410378932953
christmas,valentine,28.0,0.6317545175552368
bloom,pink,28.0,0.39578235149383545
born,daughter,28.0,0.6278031468391418
insects,rodents,28.0,0.7589426636695862
bedroom,floor,28.0,0.6638694405555725
stairs,wall,28.0,0.44911742210388184
chapel,ruins,28.0,0.525648295879364
beef,tomato,28.0,0.4856719374656677
doodle,scratch,28.0,0.2614988088607788
daffodils,purple,28.0,0.43802911043167114
lake,scenery,28.0,0.326760858297348
roof,staircase,28.0,0.5976380705833435
boys,living,28.0,0.4691886901855469
chain,store,28.0,0.74565190076828
coast,hill,28.0,0.38247379660606384
mushrooms,pepper,28.0,0.5802820324897766
porch,window,28.0,0.6439987421035767
hot,water,28.0,0.6178728342056274
socks,white,28.0,0.38557910919189453
arch,bridge,28.0,0.5566496849060059
dessert,raspberry,28.0,0.5509756803512573
brick,ceiling,28.0,0.5085020661354065
scenery,sunshine,28.0,0.318194717168808
city,square,28.0,0.5465070009231567
stand,walk,28.0,0.615232527256012
evening,fun,28.0,0.44885513186454773
happy,sexy,28.0,0.4379044473171234
burger,mac,28.0,0.2540222108364105
painted,sculpture,28.0,0.6427756547927856
misty,morning,28.0,0.2505137026309967
frost,rain,28.0,0.5584293007850647
color,shade,28.0,0.5455758571624756
bacon,potatoes,28.0,0.5908222198486328
patio,stairs,28.0,0.41769880056381226
hot,washing,27.0,0.3615701198577881
button,stickers,27.0,0.3761090040206909
cute,happy,27.0,0.5634350180625916
happy,tears,27.0,0.45289918780326843
pepper,soup,27.0,0.5323920249938965
alley,racing,27.0,0.14312303066253662
smile,tears,27.0,0.666624903678894
train,underground,27.0,0.5208492279052734
blonde,curled,27.0,0.22734388709068298
flamingo,mammals,27.0,0.10531686246395111
porch,staircase,27.0,0.6191489100456238
ford,river,27.0,0.19188596308231354
room,stairs,27.0,0.5308033227920532
face,glittering,27.0,0.23485727608203888
nest,reptiles,27.0,0.34275689721107483
sailing,sunk,27.0,0.44138073921203613
floor,kitchen,27.0,0.6006011962890625
cottage,garden,27.0,0.5894480347633362
day,weather,27.0,0.5195697546005249
amphibians,insects,27.0,0.7158306241035461
eat,sweet,27.0,0.4514501988887787
pregnant,round,27.0,0.12544316053390503
brown,feathers,27.0,0.39324960112571716
bed,sitting,27.0,0.6700591444969177
bike,rally,27.0,0.3599787950515747
apartment,patio,27.0,0.4606015980243683
cooking,dessert,27.0,0.5650122761726379
lily,purple,27.0,0.4398769736289978
kitchen,patio,27.0,0.6232616305351257
line,subway,27.0,0.5377527475357056
breakfast,room,27.0,0.5735863447189331
gull,reptiles,27.0,0.24873852729797363
dirty,rusty,27.0,0.2769284248352051
bath,bedroom,27.0,0.48696890473365784
cottage,patio,27.0,0.4768235683441162
misty,sunshine,27.0,0.4209386706352234
band,metal,27.0,0.5739247798919678
skyline,tall,27.0,0.3404584527015686
berry,foliage,27.0,0.2575099468231201
mushrooms,salad,27.0,0.5306858420372009
abandoned,soldiers,27.0,0.4962884187698364
bath,kitchen,27.0,0.5669680833816528
sitting,stop,27.0,0.4222394526004791
outdoor,swimming,27.0,0.6492127180099487
ruins,stone,27.0,0.5446262955665588
building,sidewalk,27.0,0.42492005228996277
fell,stop,27.0,0.3397929072380066
cloud,ripples,27.0,0.39352738857269287
cliff,scenery,27.0,0.3203571140766144
salad,strawberry,27.0,0.3688397705554962
graveyard,ruins,27.0,0.5679989457130432
pepper,tomato,27.0,0.6899636387825012
line,metro,27.0,0.5102889537811279
birds,wild,27.0,0.686606228351593
