,word1,word2,result,bert_cos
700,surfers,wave,37.0,0.7293208241462708
701,breakfast,dinner,37.0,0.7652743458747864
702,shoes,toes,37.0,0.6579602956771851
703,band,played,37.0,
704,coffee,mug,37.0,0.7575410008430481
705,brick,wall,37.0,0.8198708891868591
706,fishing,sailing,37.0,0.6903825402259827
707,grey,white,37.0,0.7626357674598694
708,orange,strawberry,37.0,
709,color,purple,37.0,0.7405163645744324
710,blossom,daisy,37.0,
711,hawk,owl,37.0,0.8356961011886597
712,exhibition,photography,37.0,0.7487897276878357
713,morning,night,37.0,0.5711742043495178
714,band,concert,37.0,
715,dress,shirt,37.0,0.8458942174911499
716,river,waterfall,37.0,0.8518270254135132
717,ceramic,tiles,36.0,0.7130638360977173
718,cloud,droplets,36.0,0.7930064797401428
719,exhibition,sculpture,36.0,0.754530668258667
720,oak,twigs,36.0,0.5732020139694214
721,movie,television,36.0,0.5719766020774841
722,butterfly,hummingbird,36.0,0.7756066918373108
723,daisy,grass,36.0,
724,floor,marble,36.0,0.6208395957946777
725,canyon,river,36.0,0.7856422662734985
726,decoration,interior,36.0,
727,flamingo,stork,36.0,0.7652152180671692
728,born,mother,36.0,
729,moon,sun,36.0,0.7850319743156433
730,musicians,sing,36.0,0.501673698425293
731,green,red,36.0,0.9213885068893433
732,purple,white,36.0,0.8107393383979797
733,canine,pets,36.0,
734,morning,sleep,36.0,0.5798066258430481
735,weather,winter,36.0,0.742682158946991
736,sky,sunny,36.0,
737,jacket,socks,36.0,0.5003241896629333
738,blue,red,36.0,0.7837710976600647
739,green,grey,36.0,0.7468665242195129
740,lily,petals,36.0,0.7749479413032532
741,blue,purple,36.0,0.7318965792655945
742,goose,mallard,36.0,0.7847956418991089
743,hotel,restaurant,36.0,0.7921913862228394
744,downtown,urban,36.0,
745,jean,skirt,36.0,
746,guy,people,36.0,
747,birthday,happy,36.0,
748,chicken,soup,36.0,0.5846584439277649
749,flying,wing,36.0,
750,door,room,36.0,0.8183825016021729
751,skyline,skyscraper,36.0,0.7554068565368652
752,cheetah,giraffe,36.0,0.79021817445755
753,feline,pets,36.0,
754,car,parking,36.0,0.7645400762557983
755,gull,mallard,36.0,0.7141376733779907
756,spring,winter,36.0,
757,daffodils,spring,36.0,
758,building,skyline,36.0,0.8273611068725586
759,salad,tomato,36.0,0.707263171672821
760,book,written,36.0,0.7896584868431091
761,bucket,water,36.0,0.6059105396270752
762,lady,sexy,36.0,
763,ceiling,room,36.0,0.7939304113388062
764,puddle,rain,36.0,0.8153254389762878
765,costumes,outfit,36.0,0.5808424949645996
766,hill,scenery,36.0,
767,bacon,chicken,36.0,0.614499568939209
768,dawn,night,36.0,0.6303334832191467
769,cocktail,restaurant,36.0,0.7725170254707336
770,daffodils,petals,36.0,0.6415289044380188
771,canyon,valley,36.0,0.8207462430000305
772,brick,house,36.0,0.7487658262252808
773,band,rock,36.0,
774,book,illustrations,36.0,0.8409479856491089
775,desk,sitting,36.0,0.6627820730209351
776,bright,sky,36.0,
777,autumn,sunny,36.0,
778,colour,yellow,36.0,0.7373940944671631
779,cold,weather,36.0,0.7873098850250244
780,blue,green,36.0,0.758877158164978
781,glittering,sunlight,36.0,0.7063395380973816
782,dripping,water,36.0,0.708119809627533
783,day,misty,36.0,
784,food,noodles,36.0,0.688292384147644
785,goats,milk,36.0,0.6278150081634521
786,pink,yellow,36.0,0.6707656979560852
787,floor,interior,36.0,
788,black,purple,36.0,0.7575390338897705
789,door,window,36.0,0.8699623942375183
790,city,skyline,36.0,0.7447059750556946
791,born,living,35.0,
792,art,work,35.0,
793,pink,violet,35.0,
794,bath,room,35.0,
795,dew,rain,35.0,0.875470757484436
796,boys,girls,35.0,
797,canyon,mountain,35.0,0.7811466455459595
798,white,yellow,35.0,0.7512695789337158
799,colour,shade,35.0,
800,banana,cherry,35.0,0.856047511100769
801,mammals,rodents,35.0,0.9057856798171997
802,explosion,fire,35.0,0.8749860525131226
803,shore,swim,35.0,0.5525397062301636
804,cloud,misty,35.0,
805,sitting,stand,35.0,
806,glittering,gold,35.0,0.6921708583831787
807,black,white,35.0,0.8271316885948181
808,light,neon,35.0,0.6424463987350464
809,machine,washing,35.0,0.7463231682777405
810,coffee,dinner,35.0,0.6788713335990906
811,feathers,flamingo,35.0,0.7260802984237671
812,downtown,sidewalk,35.0,0.8013198971748352
813,cooking,eat,35.0,
814,feline,paws,35.0,
815,crow,gull,35.0,0.8079949021339417
816,festival,music,35.0,0.7740452289581299
817,dirt,road,35.0,0.7423141002655029
818,gull,pelican,35.0,0.8735931515693665
819,carrots,tomato,35.0,0.7090754508972168
820,blossom,tree,35.0,0.8482205867767334
821,restaurant,shop,35.0,
822,cherry,grapes,35.0,0.8756458163261414
823,automobile,racing,35.0,0.6894489526748657
824,jazz,piano,35.0,0.6544508337974548
825,hawk,pelican,35.0,0.838903546333313
826,baseball,played,35.0,
827,bloom,plant,35.0,
828,ceiling,wall,35.0,0.7917901873588562
829,beef,potatoes,35.0,0.6880624294281006
830,breakfast,restaurant,35.0,0.5915333032608032
831,black,colour,35.0,0.7706305384635925
832,bright,glittering,35.0,
833,hummingbird,nest,35.0,0.6881198287010193
834,feline,whiskers,35.0,
835,beach,holiday,35.0,0.7053596377372742
836,sailing,shore,35.0,0.793745219707489
837,design,graphic,35.0,0.8053849339485168
838,music,track,35.0,
839,air,cold,35.0,
840,dessert,eat,35.0,
841,chocolate,strawberry,35.0,0.6812442541122437
842,dinner,night,35.0,0.5232912302017212
843,dusk,sunrise,35.0,0.8380066156387329
844,boat,sunk,35.0,0.710030198097229
845,beef,cooking,35.0,0.7449022531509399
846,jacket,jean,35.0,
847,computer,lab,35.0,
848,downtown,skyline,35.0,0.8246123194694519
849,fun,game,35.0,0.7790491580963135
850,ivy,tree,35.0,0.5391260385513306
851,nest,wasp,35.0,0.7258670330047607
852,garden,pumpkin,35.0,0.6815676689147949
853,curled,haircut,35.0,0.602388858795166
854,eat,meat,35.0,
855,outfit,skirt,35.0,0.6283731460571289
856,bacon,beef,35.0,0.8128730654716492
857,skyscraper,tower,35.0,0.8349050879478455
858,splash,washing,35.0,
859,daffodils,foliage,34.0,0.6520417332649231
860,garden,patio,34.0,0.8036231994628906
861,metro,subway,34.0,
862,beach,scenery,34.0,
863,photographer,wedding,34.0,0.6568373441696167
864,floor,room,34.0,0.7765026688575745
865,purple,yellow,34.0,0.7965265512466431
866,guitar,sing,34.0,0.4910643994808197
867,petals,yellow,34.0,0.4179999530315399
868,beads,necklace,34.0,0.8001161217689514
869,black,brown,34.0,0.6836035847663879
870,dessert,strawberry,34.0,0.491914838552475
871,beef,lamb,34.0,
872,bread,potatoes,34.0,0.6710163354873657
873,fishing,harbour,34.0,0.6979278922080994
874,pug,terrier,34.0,0.792389452457428
875,evening,time,34.0,0.7110590934753418
876,office,table,34.0,
877,cat,licking,34.0,0.6255503296852112
878,building,interior,34.0,
879,crochet,stitches,34.0,
880,spring,sunshine,34.0,
881,concert,jazz,34.0,0.6408435702323914
882,cooking,soup,34.0,0.7873362898826599
883,shade,sun,34.0,
884,tall,tower,34.0,
885,pepper,salad,34.0,
886,strawberry,tomato,34.0,0.8800365328788757
887,fruit,peel,34.0,
888,scenery,skyline,34.0,
889,green,yellow,34.0,0.9671933650970459
890,brown,orange,34.0,
891,colour,orange,34.0,
892,harbour,ship,34.0,0.8028960227966309
893,violet,yellow,34.0,
894,sports,swimming,34.0,0.8481349349021912
895,friends,happy,34.0,
896,blue,pink,34.0,0.6474273204803467
897,blossom,orange,34.0,
898,rail,station,34.0,
899,potatoes,salad,34.0,0.6941896677017212
900,interior,wall,34.0,
901,hawk,hummingbird,34.0,0.8007230758666992
902,cliff,coast,34.0,0.7761379480361938
903,feathers,wing,34.0,0.6679105162620544
904,brown,yellow,34.0,0.6861874461174011
905,raspberry,sweet,34.0,0.6646538972854614
906,concert,sing,34.0,0.5114150643348694
907,art,craft,34.0,0.7827804088592529
908,bloom,foliage,34.0,
909,chicken,rice,34.0,0.7156527042388916
910,cherry,orange,34.0,
911,blossom,fruit,34.0,0.8899786472320557
912,animals,wild,34.0,
913,line,railway,34.0,
914,roof,tiles,34.0,0.7103419899940491
915,concert,piano,34.0,0.6329483985900879
916,potatoes,rice,34.0,0.8637492060661316
917,cloud,sunshine,34.0,0.7274484038352966
918,marble,statue,34.0,0.7236642241477966
919,frozen,meat,34.0,
920,band,punk,34.0,
921,insects,reptiles,34.0,0.8175232410430908
922,building,staircase,34.0,0.7982851266860962
923,bed,breakfast,34.0,0.5634357333183289
924,bloom,lily,34.0,
925,blonde,girls,34.0,0.6227380037307739
926,jean,outfit,34.0,
927,bread,cooking,34.0,0.7497115135192871
928,flowers,violet,34.0,
929,peel,skin,34.0,
930,dessert,diner,34.0,0.5827298760414124
931,art,exhibition,34.0,0.7723946571350098
932,jacket,shirt,34.0,0.9207119941711426
933,brown,purple,34.0,0.8263505697250366
934,floor,patio,34.0,0.7335230708122253
935,downtown,highway,34.0,0.690014660358429
936,purple,red,34.0,0.8162648677825928
937,dragonfly,frog,33.0,0.7773911952972412
938,mammals,monkeys,33.0,0.7992451190948486
939,mist,morning,33.0,0.6051917672157288
940,feathers,gull,33.0,0.6790913343429565
941,gull,stork,33.0,0.7600699663162231
942,dusk,morning,33.0,0.7930741906166077
943,guitar,played,33.0,
944,bloom,violet,33.0,
945,mallard,stork,33.0,0.7196730971336365
946,band,piano,33.0,
947,glittering,sky,33.0,0.688631534576416
948,orange,pink,33.0,
949,potatoes,soup,33.0,0.7058925628662109
950,grey,violet,33.0,
951,construction,demolition,33.0,0.831018328666687
952,scenery,valley,33.0,
953,morning,sky,33.0,0.7096301317214966
954,beach,cliff,33.0,0.7823525667190552
955,storm,tropical,33.0,0.6507845520973206
956,black,pink,33.0,0.6563718318939209
957,hat,jacket,33.0,0.7734330296516418
958,dragonfly,hummingbird,33.0,0.712701141834259
959,pink,white,33.0,0.717596173286438
960,blue,yellow,33.0,0.7756642699241638
961,cold,hot,33.0,
962,flowers,pink,33.0,0.683260977268219
963,bright,star,33.0,
964,restaurant,sushi,33.0,0.7670866250991821
965,guitar,keyboard,33.0,
966,diner,sushi,33.0,0.6624677181243896
967,furniture,room,33.0,0.794517457485199
968,desert,scenery,33.0,
969,cafe,dinner,33.0,0.7413027286529541
970,bakery,cafe,33.0,0.8530493378639221
971,flamingo,pelican,33.0,0.9036089777946472
972,salad,sandwich,33.0,0.8960694074630737
973,bright,dark,33.0,
974,building,floor,33.0,0.7919871211051941
975,bacon,eat,33.0,
976,apartment,floor,33.0,0.7688202857971191
977,railway,underground,33.0,
978,lips,smile,33.0,0.7700861692428589
979,fungi,plant,33.0,0.7871373891830444
980,breakfast,diner,33.0,0.5092862844467163
981,feathers,pelican,33.0,0.7057995200157166
982,bath,hot,33.0,
983,arch,roof,33.0,0.8548859357833862
984,game,match,33.0,0.7290817499160767
985,metro,rail,33.0,
986,decoration,wood,33.0,
987,building,demolition,33.0,0.8185638189315796
988,art,collage,33.0,0.839207649230957
989,ship,sunk,33.0,0.6975833773612976
990,grey,purple,33.0,0.7722663879394531
991,garden,lawn,33.0,0.8661107420921326
992,orange,violet,33.0,
993,ivy,oak,33.0,0.5128244757652283
994,dog,licking,33.0,0.6745579838752747
995,dawn,sunny,33.0,
996,fun,kids,33.0,
997,lunch,restaurant,33.0,0.7907670140266418
998,metro,underground,33.0,
999,eat,strawberry,33.0,
1000,foliage,rose,33.0,0.7200259566307068
1001,evening,sleep,33.0,0.592886745929718
1002,construction,interior,33.0,
1003,weather,wet,33.0,0.5395164489746094
1004,fruit,nuts,33.0,
1005,car,park,33.0,0.7046605348587036
1006,ink,pencil,32.0,0.8394115567207336
1007,frost,wet,32.0,0.5143905878067017
1008,mural,work,32.0,
1009,berry,blossom,32.0,0.7766134142875671
1010,decoration,lighting,32.0,
1011,man,muscle,32.0,0.6304630041122437
1012,dripping,puddle,32.0,0.7255754470825195
1013,porch,stairs,32.0,0.8331144452095032
1014,brown,red,32.0,0.6875060200691223
1015,iron,rusty,32.0,
1016,apartment,bedroom,32.0,0.8389313817024231
1017,foliage,lily,32.0,0.714390218257904
1018,face,happy,32.0,
1019,airport,traffic,32.0,0.72394859790802
1020,rain,wind,32.0,0.7938746809959412
1021,handwriting,sketch,32.0,
1022,city,living,32.0,
1023,rain,sunny,32.0,
1024,blonde,haircut,32.0,0.7552282810211182
1025,abandoned,ruins,32.0,
1026,black,yellow,32.0,0.837701678276062
1027,bacon,cooking,32.0,0.6811330914497375
1028,dragonfly,pond,32.0,0.6083265542984009
1029,ceiling,staircase,32.0,0.7862296104431152
1030,morning,time,32.0,0.7063339948654175
1031,potatoes,sweet,32.0,0.6607717871665955
1032,day,sunny,32.0,
1033,hotel,house,32.0,0.8243911266326904
1034,guy,haircut,32.0,
1035,mud,sand,32.0,0.5497304201126099
1036,staircase,wall,32.0,0.7943557500839233
1037,brown,white,32.0,0.7710117697715759
1038,dinner,sitting,32.0,0.6688539981842041
1039,evening,morning,32.0,0.8925147652626038
1040,bench,sitting,32.0,
1041,hummingbird,pelican,32.0,0.8542061448097229
1042,bike,chopper,32.0,
1043,foliage,tulip,32.0,0.7624929547309875
1044,bar,cafe,32.0,0.8428561091423035
1045,autumn,sunshine,32.0,0.6605245471000671
1046,potatoes,tomato,32.0,0.8893684148788452
1047,scenery,trail,32.0,
1048,jacket,skirt,32.0,0.8067954778671265
1049,construction,skyscraper,32.0,0.7423709630966187
1050,chicken,lamb,32.0,
1051,grey,orange,32.0,
1052,bikini,lake,32.0,0.6976887583732605
1053,carrots,soup,32.0,0.42648348212242126
1054,bar,diner,32.0,0.7596129775047302
1055,dessert,frozen,32.0,
1056,cooking,diner,32.0,0.6614396572113037
1057,violet,white,32.0,
1058,apple,dessert,32.0,0.5908693671226501
1059,cooking,noodles,32.0,0.7255166172981262
1060,born,son,32.0,
1061,insects,lizard,32.0,0.7815723419189453
1062,foliage,twigs,32.0,0.4778943955898285
1063,outdoor,pool,32.0,
1064,morning,sunset,32.0,0.7777149081230164
1065,escalator,subway,32.0,
1066,bacon,soup,32.0,0.7530312538146973
1067,berry,sweet,32.0,0.7592703700065613
1068,grey,pink,32.0,0.7066201567649841
1069,rain,sunshine,32.0,0.6929784417152405
1070,game,played,32.0,
1071,cocktail,dinner,32.0,0.6661059260368347
1072,building,concrete,32.0,0.7636187076568604
1073,street,town,32.0,0.6861969828605652
1074,friends,love,32.0,0.5302338600158691
1075,festival,musicians,32.0,0.7679425477981567
1076,berry,twigs,32.0,0.5203505158424377
1077,ball,dropped,31.0,
1078,black,violet,31.0,
1079,hawk,wild,31.0,
1080,cooking,salad,31.0,0.7652455568313599
1081,floor,staircase,31.0,0.7981711626052856
1082,lawn,patio,31.0,0.8018766045570374
1083,guy,sports,31.0,
1084,blossom,purple,31.0,0.5895315408706665
1085,cold,rain,31.0,0.7524622082710266
1086,reptiles,wild,31.0,
1087,glittering,sunshine,31.0,0.7063395380973816
1088,room,staircase,31.0,0.8295968174934387
1089,mammals,wild,31.0,
1090,interior,painted,31.0,
1091,forest,frog,31.0,0.5825113654136658
1092,ceiling,window,31.0,0.8063833713531494
1093,coast,sailing,31.0,0.8084632158279419
1094,relaxed,sitting,31.0,
1095,fungi,moss,31.0,0.7233083248138428
1096,interior,staircase,31.0,
1097,bride,photographer,31.0,0.6628912687301636
1098,dirt,racing,31.0,0.6406464576721191
1099,frozen,raspberry,31.0,
1100,boys,school,31.0,
1101,brown,violet,31.0,
1102,played,stadium,31.0,
1103,chapel,graveyard,31.0,0.7703618407249451
1104,dew,frost,31.0,0.9123879671096802
1105,dark,grey,31.0,0.7384501099586487
1106,desert,mountain,31.0,0.7641973495483398
1107,berry,purple,31.0,0.6016654968261719
1108,collage,illustrations,31.0,0.8407400846481323
1109,cold,wet,31.0,0.45481300354003906
1110,burger,cooking,31.0,
1111,day,evening,31.0,0.7348243594169617
1112,jean,shirt,31.0,
1113,blue,white,31.0,0.6946191787719727
1114,giraffe,lion,31.0,0.7955822348594666
1115,dandelion,foliage,31.0,0.6829865574836731
1116,birds,reptiles,31.0,0.8101567625999451
1117,bathroom,floor,31.0,0.7622700333595276
1118,love,smile,31.0,0.6200495958328247
1119,small,village,31.0,
1120,hat,jean,31.0,
1121,bright,orange,31.0,
1122,buds,fruit,31.0,0.9048233032226562
1123,fell,tears,31.0,0.6568679809570312
1124,food,fruit,31.0,0.66204434633255
1125,red,white,31.0,0.8083056807518005
1126,collage,exhibition,31.0,0.8039427995681763
1127,orange,raspberry,31.0,
1128,hat,outfit,31.0,0.5994235277175903
1129,hockey,played,31.0,
1130,berry,eat,31.0,
1131,bag,pillow,31.0,0.7827160954475403
1132,bread,salad,31.0,0.8122026920318604
1133,bathroom,ceiling,31.0,0.7037627100944519
1134,bacon,burger,31.0,
1135,ceramic,floor,31.0,0.6519376039505005
1136,fun,relaxed,31.0,
1137,dawn,misty,31.0,
1138,hot,weather,31.0,
1139,pepper,potatoes,31.0,
1140,pink,red,31.0,0.6825821995735168
1141,interior,roof,31.0,
1142,cute,kids,31.0,
1143,vine,wine,31.0,0.7224357724189758
1144,skyline,tower,31.0,0.7577285766601562
1145,pets,terrier,31.0,0.7929584383964539
1146,girls,sexy,31.0,
1147,downtown,subway,31.0,
1148,jump,leg,31.0,
1149,dessert,salad,31.0,0.7331337332725525
1150,shirt,socks,31.0,0.5604567527770996
1151,exhibition,painting,31.0,0.7620398998260498
1152,boardwalk,trail,31.0,0.8309785723686218
1153,apple,blossom,31.0,0.8071317672729492
1154,hawk,mallard,31.0,0.6928572058677673
1155,hand,stand,31.0,
1156,flowers,yellow,31.0,0.5535588264465332
1157,floor,porch,31.0,0.7316678166389465
1158,dripping,washing,31.0,0.76389479637146
1159,foliage,ivy,31.0,0.5417946577072144
1160,cliff,waterfall,30.0,0.769167423248291
1161,foliage,fruit,30.0,0.8325253129005432
1162,orange,white,30.0,
1163,station,underground,30.0,
1164,foliage,yellow,30.0,0.5314693450927734
1165,dude,friends,30.0,0.5776598453521729
1166,forest,tropical,30.0,0.6223775744438171
1167,rain,sun,30.0,0.5369800329208374
1168,belly,dance,30.0,
1169,man,sexy,30.0,
1170,colorful,outfit,30.0,0.649638295173645
1171,reptiles,rodents,30.0,0.8051733374595642
1172,burger,salad,30.0,
1173,fruit,sweet,30.0,0.6686925888061523
1174,flamingo,mallard,30.0,0.7477354407310486
1175,garage,kitchen,30.0,
1176,roof,stairs,30.0,0.820183277130127
1177,club,hockey,30.0,
1178,house,staircase,30.0,0.7356067895889282
1179,feel,kiss,30.0,
1180,bright,red,30.0,
1181,lake,valley,30.0,0.8314563035964966
1182,door,patio,30.0,0.7720078229904175
1183,apartment,kitchen,30.0,0.8315452933311462
1184,grey,yellow,30.0,0.7314392924308777
1185,chicken,salad,30.0,0.5358458161354065
1186,punk,rock,30.0,
1187,bloom,twigs,30.0,
1188,blonde,wig,30.0,0.7366741895675659
1189,cold,water,30.0,0.6562774777412415
1190,blurred,lens,30.0,
1191,door,porch,30.0,0.8036190271377563
1192,foliage,orchids,30.0,0.7141790986061096
1193,door,interior,30.0,
1194,female,makeup,30.0,0.7268062233924866
1195,cloud,sunlight,30.0,0.7274484038352966
1196,beach,pebbles,30.0,
1197,bright,yellow,30.0,
1198,bed,floor,30.0,0.7906208634376526
1199,cherry,dessert,30.0,0.5943027138710022
1200,misty,sunrise,30.0,
1201,dark,shade,30.0,
1202,railroad,underground,30.0,
1203,cafe,donut,30.0,
1204,musicians,punk,30.0,
1205,memorial,people,30.0,0.7188884019851685
1206,stop,time,30.0,
1207,glittering,star,30.0,0.7186780571937561
1208,fun,idea,30.0,0.6499027013778687
1209,band,uniform,30.0,
1210,insects,plant,30.0,0.7543232440948486
1211,bedroom,kitchen,30.0,0.8293235898017883
1212,harbour,scenery,30.0,
1213,collage,painting,30.0,0.870664119720459
1214,mist,sky,30.0,0.6810128092765808
1215,dawn,sunshine,30.0,0.6305076479911804
1216,costumes,shirt,30.0,0.7077751159667969
1217,mud,water,30.0,0.5924394130706787
1218,blossom,violet,30.0,
1219,fishing,shore,30.0,0.6786544919013977
1220,cloud,sunny,30.0,
1221,shade,sunlight,30.0,
1222,friends,smile,30.0,0.5079301595687866
1223,bacon,salad,30.0,0.7535001635551453
1224,pod,round,30.0,
1225,flowers,fruit,30.0,0.9243206977844238
1226,abstract,museum,30.0,
1227,door,stairs,30.0,0.7989680171012878
1228,feet,tall,30.0,
1229,cooking,fruit,30.0,0.6392232775688171
1230,burger,soup,30.0,
1231,match,played,30.0,
1232,cattle,goats,29.0,0.773152768611908
1233,camera,theatre,29.0,0.7989563941955566
1234,flowers,wild,29.0,
1235,licking,lips,29.0,0.7949074506759644
1236,lunch,tea,29.0,0.6847617626190186
1237,berry,dessert,29.0,0.6285814642906189
1238,downtown,shopping,29.0,0.7477837800979614
1239,kitchen,washing,29.0,0.8141010403633118
1240,petals,twigs,29.0,0.40592634677886963
1241,happy,kids,29.0,
1242,amphibians,birds,29.0,0.7454947829246521
1243,cold,sunny,29.0,
1244,meat,soup,29.0,0.76846843957901
1245,camel,desert,29.0,0.6969075202941895
1246,foliage,shade,29.0,
1247,restaurant,room,29.0,0.7666416764259338
1248,couple,family,29.0,
1249,birds,mammals,29.0,0.8619247674942017
1250,arch,porch,29.0,0.8118963837623596
1251,kitty,licking,29.0,
1252,blossom,ivy,29.0,0.537566065788269
1253,grey,red,29.0,0.7348712682723999
1254,bright,pink,29.0,
1255,bay,cliff,29.0,0.7429200410842896
1256,door,staircase,29.0,0.7989680171012878
1257,chess,toys,29.0,0.5666583776473999
1258,gull,hummingbird,29.0,0.8442804217338562
1259,beauty,peacock,29.0,0.5581086277961731
1260,boardwalk,park,29.0,0.804222822189331
1261,city,ruins,29.0,0.6802386045455933
1262,bay,swim,29.0,0.5755912661552429
1263,daisy,foliage,29.0,
1264,apartment,bathroom,29.0,0.8068287968635559
1265,flowers,purple,29.0,0.5448675751686096
1266,hill,path,29.0,
1267,match,stadium,29.0,0.6921903491020203
1268,monument,ruins,29.0,0.8183028101921082
1269,dark,white,29.0,0.7479243874549866
1270,ancient,city,29.0,0.6611565947532654
1271,licking,puppy,29.0,0.5412256717681885
1272,metal,punk,29.0,
1273,hotel,relaxed,29.0,
1274,nuts,sunflower,29.0,
1275,hot,wet,29.0,
1276,glass,vinyl,29.0,
1277,foliage,moss,29.0,0.7006823420524597
1278,coast,scenery,29.0,
1279,bacon,bread,29.0,0.7858560085296631
1280,brick,roof,29.0,0.827596127986908
1281,wet,winter,29.0,0.4741688370704651
1282,dark,silhouette,29.0,0.7594996094703674
1283,bacon,dessert,29.0,0.6646220088005066
1284,floor,stairs,29.0,0.7981711626052856
1285,day,lunch,29.0,0.6539685726165771
1286,line,lunch,29.0,
1287,room,sitting,29.0,0.6193898916244507
1288,interior,outdoor,29.0,
1289,shirt,white,29.0,0.5802687406539917
1290,licking,paws,29.0,0.7650265097618103
1291,brown,pink,29.0,0.7193580865859985
1292,friends,fun,29.0,0.5806353688240051
1293,city,downtown,29.0,0.6584959626197815
1294,pool,relaxed,28.0,
1295,birds,dragonfly,28.0,0.7151737809181213
1296,bacon,tomato,28.0,0.6622600555419922
1297,dandelion,seed,28.0,0.5839794874191284
1298,purple,shade,28.0,
1299,bacon,pepper,28.0,
1300,dark,purple,28.0,0.6936004757881165
1301,door,floor,28.0,0.7880939841270447
1302,sidewalk,street,28.0,0.8253909945487976
1303,bacon,sandwich,28.0,0.757081151008606
1304,petals,pink,28.0,0.6139854192733765
1305,colour,dark,28.0,0.8066413998603821
1306,brick,staircase,28.0,0.7880272269248962
1307,fog,sunny,28.0,
1308,valley,waterfall,28.0,0.8748385906219482
1309,rice,soup,28.0,0.6780325174331665
1310,patio,pool,28.0,
1311,patio,sitting,28.0,0.6159127950668335
1312,river,scenery,28.0,
1313,beard,blonde,28.0,0.7201193571090698
1314,nest,stork,28.0,0.6498923897743225
1315,carrots,pepper,28.0,
1316,collage,painted,28.0,0.7980861067771912
1317,jump,swimming,28.0,
1318,chapel,gravestone,28.0,0.7829548716545105
1319,feel,smile,28.0,
1320,flag,stripes,28.0,
1321,harbour,town,28.0,0.611338198184967
1322,guitar,punk,28.0,
1323,scenery,sunny,28.0,
1324,christmas,valentine,28.0,
1325,bloom,pink,28.0,
1326,born,daughter,28.0,
1327,insects,rodents,28.0,0.7833677530288696
1328,bedroom,floor,28.0,0.7419222593307495
1329,stairs,wall,28.0,0.7943557500839233
1330,chapel,ruins,28.0,0.7576932311058044
1331,beef,tomato,28.0,0.7105221152305603
1332,doodle,scratch,28.0,
1333,daffodils,purple,28.0,0.443448543548584
1334,lake,scenery,28.0,
1335,roof,staircase,28.0,0.820183277130127
1336,boys,living,28.0,
1337,chain,store,28.0,
1338,coast,hill,28.0,0.779201090335846
1339,mushrooms,pepper,28.0,
1340,porch,window,28.0,0.8018068671226501
1341,hot,water,28.0,
1342,socks,white,28.0,0.47156617045402527
1343,arch,bridge,28.0,0.8857172727584839
1344,dessert,raspberry,28.0,0.5232409834861755
1345,brick,ceiling,28.0,0.7168847918510437
1346,scenery,sunshine,28.0,
1347,city,square,28.0,0.5553991794586182
1348,stand,walk,28.0,
1349,evening,fun,28.0,0.653026819229126
1350,happy,sexy,28.0,
1351,burger,mac,28.0,
1352,painted,sculpture,28.0,0.6363970637321472
1353,misty,morning,28.0,
1354,frost,rain,28.0,0.870400607585907
1355,color,shade,28.0,
1356,bacon,potatoes,28.0,0.6303221583366394
1357,patio,stairs,28.0,0.7733722925186157
1358,hot,washing,27.0,
1359,button,stickers,27.0,0.8266218900680542
1360,cute,happy,27.0,
1361,happy,tears,27.0,
1362,pepper,soup,27.0,
1363,alley,racing,27.0,0.7054528594017029
1364,smile,tears,27.0,0.7126800417900085
1365,train,underground,27.0,
1366,blonde,curled,27.0,0.5289280414581299
1367,flamingo,mammals,27.0,0.6894534230232239
1368,porch,staircase,27.0,0.8331144452095032
1369,ford,river,27.0,0.641533613204956
1370,room,stairs,27.0,0.8295968174934387
1371,face,glittering,27.0,0.6258363127708435
1372,nest,reptiles,27.0,0.6516209244728088
1373,sailing,sunk,27.0,0.682035505771637
1374,floor,kitchen,27.0,0.794693648815155
1375,cottage,garden,27.0,0.7398062348365784
1376,day,weather,27.0,0.6721360087394714
1377,amphibians,insects,27.0,0.8224712014198303
1378,eat,sweet,27.0,
1379,pregnant,round,27.0,
1380,brown,feathers,27.0,0.37754690647125244
1381,bed,sitting,27.0,0.6802008748054504
1382,bike,rally,27.0,
1383,apartment,patio,27.0,0.831021249294281
1384,cooking,dessert,27.0,0.6877357363700867
1385,lily,purple,27.0,0.4859953820705414
1386,kitchen,patio,27.0,0.8173815608024597
1387,line,subway,27.0,
1388,breakfast,room,27.0,0.5597859621047974
1389,gull,reptiles,27.0,0.691191554069519
1390,dirty,rusty,27.0,
1391,bath,bedroom,27.0,
1392,cottage,patio,27.0,0.7215697169303894
1393,misty,sunshine,27.0,
1394,band,metal,27.0,
1395,skyline,tall,27.0,
1396,berry,foliage,27.0,0.6786511540412903
1397,mushrooms,salad,27.0,0.725405216217041
1398,abandoned,soldiers,27.0,
1399,bath,kitchen,27.0,
1400,sitting,stop,27.0,
1401,outdoor,swimming,27.0,0.7532268762588501
1402,ruins,stone,27.0,0.5267816781997681
1403,building,sidewalk,27.0,0.7996006608009338
1404,fell,stop,27.0,
1405,cloud,ripples,27.0,
1406,cliff,scenery,27.0,
1407,salad,strawberry,27.0,0.6150842308998108
1408,graveyard,ruins,27.0,0.7830573320388794
1409,pepper,tomato,27.0,
1410,line,metro,27.0,
1411,birds,wild,27.0,
1412,hill,road,27.0,0.7200672030448914
1413,cliff,harbour,27.0,0.7492347955703735
1414,clothes,sexy,27.0,
